appended,state,order,title,altName,cer,lat,lon,writ,type,countr,ha,bibl
2025-07-19-(00-47-26),edited,1208,Niqqu-ša-Tuplijaš,"Niqqu-ša-Tuplijaš, Niqqu-ša-Tupliyaš, Niqqi-ša-Tupliyaš, Niqi-Tubliš, Niqqu of the land Tupliaš, Niqqu-ša-Tuglijaš, Niqqu of the land Tugliaš, Niqqu, Niqum, Nikku, Eslāmābād-e Ġarb (?), Eslāmābād-e Gharb (?), اسلام آباد غرب, Ḫāniqīn (?), Khānaqīn (?), Khāneqīn (?), Khaneqin (?), Kanaqin (?), خانەقين, خانقين, Mandalī (?), Mandali (?), مندلي",–,34.31316,46.17383,"ni-qi tu-ub-li-iš, 𒉌𒆥𒌅𒌒𒇷𒅖, KUR.ni-qi šá KUR.tup-li-áš, 𒆳𒉌𒆥𒃻𒆳𒁾𒇷𒀾, URU.ni-qi-tu-ub-li-iš, 𒌷𒉌𒆥𒌅𒌒𒇷𒅖, URU.ni-qu KUR.tup-li-ia-áš, 𒌷𒉌𒄣𒆳𒁾𒇷𒅀𒀾, URU.ni-qu šá KUR.tup-li-ia-áš, 𒌷𒉌𒄣𒃻𒆳𒁾𒇷𒅀𒀾, URU.niq-qu KUR.tup-li-ia-áš, 𒌷𒊩𒌨𒄣𒆳𒁾𒇷𒅀𒀾, URU.niq-qu ša KUR.tup-li-ia-áš, 𒌷𒊩𒌨𒄣𒊭𒆳𒁾𒇷𒅀𒀾, URU.niq-qu ša KUR.tup-li-áš, 𒌷𒊩𒌨𒄣𒊭𒆳𒁾𒇷𒀾, URU.ni-qu šá KUR.tup-li-áš, 𒌷𒉌𒄣𒃻𒆳𒁾𒇷𒀾, URU.níq-qu ša KUR.tug-li-ia-áš, 𒌷𒃻𒄣𒊭𒆳𒌇𒇷𒅀𒀾","capital, city","Namri, Tuplijaš, Iran, Iraq (?)",11 B2 (Tugliš/Tubliš),"Bagg RGTC 7 3/1: 437–438, Helsinki Atlas: 17 (map 11 B2; Tugliš/Tubliš), Parpola Toponyms: 268 (Niqqu), <a href='https://www.geonames.org/30996/eslamabad-e-gharb.html' target='_blank'>Geonames: Eslāmābād-e Gharb</a>, <a href='https://www.geonames.org/94591/khanaqin.html' target='_blank'>Geonames: Khānaqīn</a>, <a href='https://www.geonames.org/93709/mandali.html' target='_blank'>Geonames: Mandalī</a>, <a href='https://www.ucl.ac.uk/sargon/peoplegodsplaces' target='_blank'>Assyrian empire builders: Niqi-Tubliš</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Niqi-Tubliš [1])</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Niqqu ša Tupliyaš [1])</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Niqqu ša Tupliyaš [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Niqqu-ša-Tupliyaš [1])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Niqqu-ša-Tupliyaš [1])</a>"
2025-07-19-(00-47-26),edited,1209,Libê,Libê,–,–,–,"URU.li-bé-e, 𒌷𒇷𒁉𒂊",fortified city,"Nimme, Iraq",–,"Bagg RGTC 7 3/1: 372, Parpola Toponyms: 226, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Libe)</a>"
2025-07-19-(00-47-26),edited,1213,Tall Ṣabī Abiyaḍ,"Tall Ṣabī Abiyaḍ, Tall Ṣabī Ābiyaḍ, Tall Ṣabīy Abyaḍ, Tell Sabi Abyad, تل صبي أبيض, Ṣabī Ābiyaḍ, Ṣabīj Abjaḍ, Ṣabī Abyaḍ, Sabi Abyad, صبي أبيض",1,36.50357120033527,39.09293450530719,–,"fortress, city","Ḫanigalbat, Syria",–,"Akkermans – Limpens – Spoor (1993): <i>On the frontier of Assyria: excavations at Tell Sabi Abyad 1991</i>. Akkadica 84–85: 1–52., <a href='https://www.universiteitleiden.nl/en/research/research-projects/archaeology/tell-sabi-abyad-syria' target='_blank'>Tell Sabi Abyad (Syria). Leiden University.</a>, <a href='https://zenodo.org/record/6384045' target='_blank'>Pedersén ANE: (Tell Sabi Abyad)</a>, <a href='https://www.openstreetmap.org/way/983100829' target='_blank'>OpenStreetMap: Tell Sabi Abyad</a>, <a href='https://books.openedition.org/cdf/4487' target='_blank'>MTT I/3: Tall Sabi Abyad (HIGEOMES Nr. 102)</a>, <a href='https://pleiades.stoa.org/places/413537086' target='_blank'>Pleiades: Tell Sabi Abyad</a>, <a href='https://zenodo.org/record/5217600' target='_blank'>CIGS: Tall Ṣabī Ābiyaḍ</a>, <a href='https://books.openedition.org/cdf/4487' target='_blank'>MTT I/3: Sabi Abyad III (HIGEOMES Nr. 1091)</a>, <a href='https://pleiades.stoa.org/places/293088343' target='_blank'>Pleiades: Tell Sabi Abyad</a>"
2025-07-19-(00-47-26),edited,1268,Asiḫu,"Asiḫu, Asiḫū, Asihu, Asiḫi, Asihi, Ašiḫi (?), Ašihi (?), Ašiḫum (?)",–,–,–,"URU.a-si-ḫi, 𒌷𒀀𒋛𒄭, URU.a-si-ḫi-a-a, 𒌷𒀀𒋛𒄭𒀀𒀀",town,Syria,–,"Bagg RGTC 7 2/1: 75 (Asiḫi 2), Bagg RGTC 7 2/1: 74–75 (Asiḫi 1), Bagg RGTC 7 2/1: 76 (Ašiḫi), <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>ATAE Glossary: Ethnic Names (Asihaya [from Asihu])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Asihu [1] (GN))</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Asihu [1] (SN))</a>"
2025-07-19-(00-47-26),edited,1274,Ḫuʾdiadae,"Ḫuʾdiadae, Huʾdiadae",–,–,–,"URU.hu-uʾ-di-a-da-e, 𒌷𒄷𒀪𒁲𒀀𒁕𒂊",town,"Urarṭu, East Azerbaijan (?), Iran",–,"Bagg RGTC 7 3/1: 285, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Huʾdiadae [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Huʾdiadae [1])</a>"
2025-07-20-(21-18-23),edited,337,Enzite,"Alzi, Ilzi, Alši, Alze, Alzu, Enzi, Enzite, Enzata, Enzatu, Ḫinzuta, Anzitēnē, Handziṭ, Elâsiğ",2,38.67431,39.22321,"KUR.al-zi, 𒆳𒀠𒍣, KUR.en-zi, 𒆳𒂗𒍣, KUR.en-zi-te, 𒆳𒂗𒍣𒋼, KUR.en-zi-i-te, 𒆳𒂗𒍣𒄿𒋼","region, territory","Urarṭu, Turkey",3 B2,"Helsinki Atlas: 8 (map 3 B2), Bagg RGTC 7 2/1: 40–41 (Alzi), Bagg RGTC 7 2/1: 170–171 (Enzi), Parpola Toponyms: 13–14 (Alzi), Parpola Toponyms: 125 (Enzi; Enzite), Parpola Toponyms: 173 (Ilzi), <a href='https://www.geonames.org/315808/elazig.html' target='_blank'>Geonames: Elazığ</a>, <a href=https://pleiades.stoa.org/places/874328>Pleiades: Anzitene</a>, <a href='https://www.ucl.ac.uk/sargon/peoplegodsplaces' target='_blank'>Assyrian empire builders: Alzi</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Alzi)</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Alzi)</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Alzu)</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Enzi)</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Enzi)</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Enzite)</a>"
2025-07-20-(21-35-14),edited,502,Išua,"Išua, Isua, Išuwa, Alzi, Enzi, Enzite",2,–,–,"KUR.i-su-a, 𒆳𒄿𒋢𒀀, KUR.i-šu-a, 𒆳𒄿𒋗𒀀",territory,"Urarṭu, Turkey",3 B3,"Bagg RGTC 7 2/1: 258, Helsinki Atlas: 11 (map 3 B3), Parpola Toponyms: 179, <a href='https://books.openedition.org/cdf/4439' target='_blank'>MTT I/2: Išua (HIGEOMES Nr. –)</a>, a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Išua [1])</a>"
2025-07-28-(17-49-49),edited,485,Immiu,"Immiu, Immiḫa, Immiha, Ammiya, ʿAmyūn, Amyūn, Amyun, Amioûn, Amioun, أميون, Ummu (?), ʿmʾ (?), Imma (?), Yenişehir (?), Yenisehir (?), Yen Chehir (?), El Birke (?)",1,34.3,35.80889,"URU.im-mi-i-ḫa, 𒌷𒅎𒈪𒄿𒄩, URU.im-mi-u, 𒌷𒅎𒈪𒌋",city,"Ḫamāt, Lebanon, Turkey (?)",8 A2,"Bagg RGTC 7 1: 114–115, Helsinki Atlas: 11 (map 8 A2), Parpola Toponyms: 174, Parpola Toponyms: 173 (Immiḫa), <a href='https://www.geonames.org/278936/amioun.html' target='_blank'>Geonames: Amioûn</a>, <a href='https://www.geonames.org/296941/yenisehir.html' target='_blank'>Geonames: Yenişehir</a>, <a href='https://pleiades.stoa.org/places/658486' target='_blank'>Pleiades: Imma</a>, <a href='https://www.ucl.ac.uk/sargon/peoplegodsplaces' target='_blank'>Assyrian empire builders: Immiu</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Immiu [1])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Immiu [1])</a>"
2025-07-28-(18-24-18),edited,79,Anzaria,"Anzaria, Anzar, Kār-Adad, Kar-Adad, Kār-Ištar (?), Kar-Ištar (?), Kār-Issār (?), Kar-Issar (?)",–,–,–,"URU.an-za-ri-a, 𒌷𒀭𒍝𒊑𒀀, URU.kar-<sup>d</sup>IŠKUR, 𒌷𒋼𒀀𒀭𒅎, URU.kar-<sup>d</sup>iš-tar (?), 𒌷𒋼𒀀𒀭𒅖𒋻 (?)",fortress,"Mādāja, Ḫarḫār, Iran",–,"Bagg RGTC 7 3/1: 44, Parpola Toponyms: 20, Radner (2018): <i>The “Lost Tribes of Israel” in the Context of the Resettlement Programme of the Assyrian Empire</i>: 110, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Anzaria [1])</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Anzaria [1])</a>"
2025-07-28-(18-24-18),edited,836,Bīt-Sangibūti,"Bīt-Sangibūti, Sangibūtu, Singibūtu, Šingibutu, Bīt-Singibūti, Singibūti, Sangibūti, Šāhābād Plain, Eslāmābād-e Gharb, اسلام آباد غرب, Šāhābād-e Ġarb, شاه آباد غرب",2,34.1089,46.52988,"KUR.É-sa-an-gi-bu-te, 𒆳𒂍𒊓𒀭𒄀𒁍𒋼, KUR.É-sa-an-gi-bu-ti, 𒆳𒂍𒊓𒀭𒄀𒁍𒋾, KUR.É-si-in-gi-bu-ti, 𒆳𒂍𒋛𒅔𒄀𒁍𒋾, KUR.sa-an-gi-bu-ti, 𒆳𒊓𒀭𒄀𒁍𒋾, KUR.si-in-gi-bu-ti, 𒆳𒋛𒅔𒄀𒁍𒋾, KUR.si-in-gi-bu-te, 𒆳𒋛𒅔𒄀𒁍𒋼, KUR.si-in-gi-bu-tú, 𒆳𒋛𒅔𒄀𒁍𒌓, KUR.sin-gi-bu-te, 𒆳𒌍𒄀𒁍𒋼, KUR.šin-gi-bu-tú, 𒆳𒊿𒄀𒁍𒌓, URU.É-sa-an-gi-bu-ti, 𒌷𒂍𒊓𒀭𒄀𒁍𒋾, KUR.sin-gi-bu-ta-a-a, 𒆳𒌍𒄀𒁍𒋫𒀀𒀀",territory,"Mādāja, Ḫarḫār, Iran",11 B2,"Bagg RGTC 7 3/1: 148–149 (Bīt-Sangibūti 1), Helsinki Atlas: 16; 30 (Sangibūtu (2); map 11 B2), Parpola Toponyms: 88 (Bīt-Sangibūti), Parpola Toponyms: 303 (Sangibutu), Zimansky (1990): <i>Urartian Geography and Sargon's Eighth Campaign</i>. JANES 49/1: 15, <a href='https://www.geonames.org/30996/eslamabad-e-gharb.html' target='_blank'>Geonames: Eslāmābād-e Gharb</a>, <a href='https://www.ucl.ac.uk/sargon/peoplegodsplaces' target='_blank'>Assyrian empire builders: Šingibutu</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>RIAo Glossary: Ethnic (Bit-Sangibutayu [OF BIT-SANGIBUTU])</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-ethnic/onebigfile.html' target='_blank'>RINAP Glossary: Ethnic (Bit-Sangibutayu [OF BIT-SANGIBUTU])</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Bit-Sangibuti)</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Bit-Sangibuti)</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Šingibutu)</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Šingibutu)</a>"
2025-07-28-(18-51-12),new,1288,Anzalia,Anzalia,–,–,–,"URU.an-za-li-a, 𒌷𒀭𒍝𒇷𒀀",fortified city,"Urarṭu, Aiadi, Iran",–,"Bagg RGTC 7 3/1: 43, Parpola Toponyms: 20, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Anzalia [1])</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Anzalia [1])</a>"
2025-07-28-(19-27-04),edited,496,Issēte,"Issētu, Issetu, Issēte, Issete, Issutu, Anatu, Šaqlāwa, Šaqlawa, Shaqlāwah, Shaqlawa, شقلاوة, Qaḑā’ Shaqlāwah, قضاء شقلاوة, Qeza-î Sheqławe, Qeza-i Sheqlawe, قەزاى شەقڵاوە",4,36.39676,44.3443,"URU.1-te, 𒌷𒁹𒋼, URU.1-tú, 𒌷𒁹𒌓, URU.PÚ-te, 𒌷𒇥𒋼",town,"Assyria, Iraq",4 D5,"Bagg RGTC 7 2/1: 254–255, Bagg RGTC 7 3/2: 966 (Add. to RGTC 7/2), Helsinki Atlas: 11 (map 4 D5), Parpola Toponyms: 18–19 (Anatu), <a href='https://www.geonames.org/9166591/shaqlawa.html' target='_blank'>Geonames: Shaqlawa</a>, <a href='http://oracc.museum.upenn.edu/saao/knpp/peoplegodsplaces/index.html' target='_blank'>Knowledge and Power: Issete</a>, <a href='https://www.ucl.ac.uk/sargon/peoplegodsplaces' target='_blank'>Assyrian empire builders: Issete</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Issete [1])</a>, <a href='http://oracc.museum.upenn.edu/saao/cbd/qpn-x-places/onebigfile.html' target='_blank'>SAAo Glossary: Places (Issetu [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Issetu [1])</a>"
2025-07-29-(11-08-26),new,1289,Isparirra,"Isparirra, Išparirra, Išparira, Tall Dairik, Tell Derek, Tall Dayrij, تل ديرج",–,36.49103073922282,43.21036664867358,"URU.is-pa-ri-ir-ra, 𒌷𒄑𒉺𒊑𒅕𒊏, URU.iš-pa-ri-ra, 𒌷𒅖𒉺𒊑𒊏",town,"Assyria, Iraq",–,"Bagg RGTC 7 2/1: 253–254, Parpola Toponyms: 177, <a href='https://zenodo.org/record/6384045' target='_blank'>Pedersén ANE: (Tell Derek)?</a>, <a href='https://www.geonames.org/6860591/qaryat-dayrij.html' target='_blank'>Geonames: Qaryat Dayrij</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Isparirra [1])</a>, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Isparirra [1])</a>, <a href='http://oracc.museum.upenn.edu/atae/cbd/qpn-x-places/onebigfile.html' target='_blank'>ATAE Glossary: Places (Išparita [1])</a>"
2025-07-29-(11-32-11),edited,1135,Qarkasia,"Qarkasia, Karkasia, Kār-kaššî (?), Kar-kašši (?)",–,–,–,"KUR.qar-ka-si-a, 𒆳𒃼𒅗𒋛𒀀, KUR.kàr-ka-si-a, 𒆳𒃼𒅗𒋛𒀀, URU.qar-ka-si-a, 𒌷𒃼𒅗𒋛𒀀, URU.kàr-ka-si-a, 𒌷𒃼𒅗𒋛𒀀","city, territory, country","Mādāja, Iran",–,"Bagg RGTC 7 3/2: 470, Parpola Toponyms: 284, <a href='http://oracc.museum.upenn.edu/riao/cbd/qpn-x-places/onebigfile.html' target='_blank'>RIAo Glossary: Places (Qarkasia)</a>, <a href='http://oracc.museum.upenn.edu/rinap/cbd/qpn-x-places/onebigfile.html' target='_blank'>RINAP Glossary: Places (Qarkasia)</a>"
2025-07-29-(11-32-11),edited,235,Bīt-Šilāni,"Bīt-Šilāni, Bit-Šilani, Bīt-Silāni, Bīt-Ašillāni, Bīt-Šillāni, Bīt-Sillāni, Šilāni, Silāni",–,–,–,"A-<sup>m</sup>si-la-a-ni, 𒀀𒁹𒋛𒆷𒀀𒉌, <sup>m</sup>ši-la-a-ni, 𒁹𒅆𒆷𒀀𒉌, KUR.É-si-la-a-ni, 𒆳𒂍𒋛𒆷𒀀𒉌, KUR.É-ši-la-a-ni, 𒆳𒂍𒅆𒆷𒀀𒉌, KUR.É-<sup>m</sup>a-šil-a-ni, 𒆳𒂍𒁹𒀀𒋻𒀀𒉌, KUR.É-<sup>m</sup>si-la-a-ni, 𒆳𒂍𒁹𒋛𒆷𒀀𒉌, KUR.É-<sup>m</sup>ši-la-a-ni, 𒆳𒂍𒁹𒅆𒆷𒀀𒉌, KUR.É-<sup>m</sup>ši-la-nu, 𒆳𒂍𒁹𒅆𒆷𒉡, KUR.É-ši-la-nu, 𒆳𒂍𒅆𒆷𒉡, KUR.É-<sup>m</sup>šil-a-ni, 𒆳𒂍𒁹𒋻𒀀𒉌, KUR.É-<sup>m</sup>šil-la-na, 𒆳𒂍𒁹𒋻𒆷𒈾, KUR.si-la-a-ni<sub>7</sub>, 𒆳𒋛𒆷𒀀𒉏, KUR.É-si-la-a-ni<sub>7</sub>, 𒆳𒂍𒋛𒆷𒀀𒉏","territory, country, Chaldean tribe","Southern Babylonia, Iraq",–,"Bagg RGTC 7 3/1: 151–152 (Bīt-Šillāni), Parpola Toponyms: 89, <a href='https://www.ucl.ac.uk/sargon/peoplegodsplaces' target='_blank'>Assyrian empire builders: Bit-Šilani</a>"
